# 3030 empty items (Special:Export dump). QID	lost	label	url
Q111692183	0	いちご平バス停留所	https://www.wikidata.org/wiki/Q111692183
Q111692275	0	懐古園水の手展望台	https://www.wikidata.org/wiki/Q111692275
Q111692342	0	懐古射院	https://www.wikidata.org/wiki/Q111692342
Q111736749	0	佐久市有形文化財万治の石造大日如来	https://www.wikidata.org/wiki/Q111736749
Q111737296	0	本牧村道路元標	https://www.wikidata.org/wiki/Q111737296
Q111743642	0	三岡村道路元標	https://www.wikidata.org/wiki/Q111743642
Q111788914	0	力士雷電の碑	https://www.wikidata.org/wiki/Q111788914
Q111890204	0	力士雷電の墓	https://www.wikidata.org/wiki/Q111890204
Q111909228	0	コイン精米所（小諸市丙）	https://www.wikidata.org/wiki/Q111909228
Q111959507	0	県営かんがい排水事業露切地区竣工記念碑	https://www.wikidata.org/wiki/Q111959507
Q112031240	0	野馬取水源地	https://www.wikidata.org/wiki/Q112031240
Q112031382	0	御代田村道路元標	https://www.wikidata.org/wiki/Q112031382
Q112060287	0	王城のケヤキ	https://www.wikidata.org/wiki/Q112060287
Q112061880	0	小諸市消防団第三分団諸部詰所	https://www.wikidata.org/wiki/Q112061880
Q112123642	0	松井農園	https://www.wikidata.org/wiki/Q112123642
Q112123645	0	島崎藤村初恋詩碑	https://www.wikidata.org/wiki/Q112123645
Q112189852	0	旧南大井村役場庁舎	https://www.wikidata.org/wiki/Q112189852
Q112196274	0	御代田町役場	https://www.wikidata.org/wiki/Q112196274
Q112206219	0	石塚重平翁記念碑	https://www.wikidata.org/wiki/Q112206219
Q112790051	0	中込山小林寺	https://www.wikidata.org/wiki/Q112790051
Q112794625	0	南相木村道路元標	https://www.wikidata.org/wiki/Q112794625
Q113023613	0	Government High School, Adeta, Ilorin	https://www.wikidata.org/wiki/Q113023613
Q113119413	0	Lior Barukh	https://www.wikidata.org/wiki/Q113119413
Q113119415	0	מחקרי רגולציה ד 331 (2021)	https://www.wikidata.org/wiki/Q113119415
Q113365469	0	滋野地区農業集落排水事業処理場	https://www.wikidata.org/wiki/Q113365469
Q114097148	0	Hausmeisteruhr	https://www.wikidata.org/wiki/Q114097148
Q114778836	0	Loacha	https://www.wikidata.org/wiki/Q114778836
Q114778838	0	Mama	https://www.wikidata.org/wiki/Q114778838
Q114778840	0	Na	https://www.wikidata.org/wiki/Q114778840
Q114778844	0	Ngar	https://www.wikidata.org/wiki/Q114778844
Q114778846	0	Otthi	https://www.wikidata.org/wiki/Q114778846
Q114778850	0	Reu	https://www.wikidata.org/wiki/Q114778850
Q114778853	0	Shyer	https://www.wikidata.org/wiki/Q114778853
Q114778855	0	Tasla	https://www.wikidata.org/wiki/Q114778855
Q114778858	0	Thari	https://www.wikidata.org/wiki/Q114778858
Q114778862	0	Warchi	https://www.wikidata.org/wiki/Q114778862
Q114778864	0	Yat	https://www.wikidata.org/wiki/Q114778864
Q114778865	0	Chani	https://www.wikidata.org/wiki/Q114778865
Q115625270	0	千ヶ瀧用水改修記念碑	https://www.wikidata.org/wiki/Q115625270
Q115659670	0	B	https://www.wikidata.org/wiki/Q115659670
Q118399194	0	Saint Nicholas Church Nea Fokea	https://www.wikidata.org/wiki/Q118399194
Q118399229	0	Kiwi hotel Nea Fokea	https://www.wikidata.org/wiki/Q118399229
Q120356156	0	2020 IEEE International Symposium on High Performance Computer Architecture (HPCA)	https://www.wikidata.org/wiki/Q120356156
Q120671472	0	Otto Keitel	https://www.wikidata.org/wiki/Q120671472
Q122672696	0	prevention of network invasions	https://www.wikidata.org/wiki/Q122672696
Q123612061	0	Bikol WikiConference 2023	https://www.wikidata.org/wiki/Q123612061
Q124094218	0	R&B Tea	https://www.wikidata.org/wiki/Q124094218
Q124165667	0	Australian Bank of Commerce building, Ulmarra	https://www.wikidata.org/wiki/Q124165667
Q124339277	0	早稲田大学軽井沢セミナーハウス	https://www.wikidata.org/wiki/Q124339277
Q124391121	0	nèg'marron	https://www.wikidata.org/wiki/Q124391121
Q124391123	0	bobi	https://www.wikidata.org/wiki/Q124391123
Q124391126	0	Zombi Baréyo	https://www.wikidata.org/wiki/Q124391126
Q125188670	0	intézőbizottság	https://www.wikidata.org/wiki/Q125188670
Q125732547	0	西勝寺	https://www.wikidata.org/wiki/Q125732547
Q125898919	0	The Wahhabi Mission and Saudi Arabia (I.B.Tauris, 2006)	https://www.wikidata.org/wiki/Q125898919
Q127512657	0	Dolphinaris	https://www.wikidata.org/wiki/Q127512657
Q128214356	0	Electromagnetic tracking system	https://www.wikidata.org/wiki/Q128214356
Q130333692	0	Moa Park Hut	https://www.wikidata.org/wiki/Q130333692
Q130355283	0	Lüneburger Straße 47 (Hamburg)	https://www.wikidata.org/wiki/Q130355283
Q130976632	0	Hong Lien Warder Vu	https://www.wikidata.org/wiki/Q130976632
Q131034675	0	Collection du Musée d'Art São Paulo Assis Chateaubriand - São Paulo	https://www.wikidata.org/wiki/Q131034675
Q131143950	0	Ōba Shoichi	https://www.wikidata.org/wiki/Q131143950
Q131145541	0	Fron Goch Mine, Ceredigion	https://www.wikidata.org/wiki/Q131145541
Q131195752	0	Gwyl Tn yn y Mynydd - Fire in the Mountain Music and Arts Festival	https://www.wikidata.org/wiki/Q131195752
Q131398573	0	Linderaje	https://www.wikidata.org/wiki/Q131398573
Q131676319	0	championnat du monde des nations émergentes de rugby à XIII 2018	https://www.wikidata.org/wiki/Q131676319
Q132307063	0	Directrice du Fonds National de l’Éducation (FNE)	https://www.wikidata.org/wiki/Q132307063
Q132895554	0	Indoor Visible Light Communication: A Tutorial and Survey	https://www.wikidata.org/wiki/Q132895554
Q133264103	0	Manggasang	https://www.wikidata.org/wiki/Q133264103
Q133750634	0	Michael P. Closs	https://www.wikidata.org/wiki/Q133750634
Q133796229	0	IMO checksum failed	https://www.wikidata.org/wiki/Q133796229
Q133934780	0	H-53D Sea Stallion	https://www.wikidata.org/wiki/Q133934780
Q134378940	0	Kino Tuškanac	https://www.wikidata.org/wiki/Q134378940
Q134486094	0	base monoidal category	https://www.wikidata.org/wiki/Q134486094
Q134704299	0	Le Infezioni in Medicina	https://www.wikidata.org/wiki/Q134704299
Q134979501	0	Biegenbach	https://www.wikidata.org/wiki/Q134979501
Q135393724	0	Crkva Blažene Djevice Marije Majke Crkve	https://www.wikidata.org/wiki/Q135393724
Q135409914	0	Vila Velebita I	https://www.wikidata.org/wiki/Q135409914
Q135941602	0	Energy Origin Equation	https://www.wikidata.org/wiki/Q135941602
Q136342656	0	Baragwanathia abitibiensis	https://www.wikidata.org/wiki/Q136342656
Q136656347	0	Humanitas	https://www.wikidata.org/wiki/Q136656347
Q136684375	0	Kantor Gubernur Provinsi Jambi	https://www.wikidata.org/wiki/Q136684375
Q136734247	0	UrEpik Study Group	https://www.wikidata.org/wiki/Q136734247
Q136745435	0	Safabakhsh	https://www.wikidata.org/wiki/Q136745435
Q136804438	0	General hospital	https://www.wikidata.org/wiki/Q136804438
Q137187158	0	Sponzenbak	https://www.wikidata.org/wiki/Q137187158
Q137187195	0	Handdoekrail	https://www.wikidata.org/wiki/Q137187195
Q137771924	0	Electoral College Structuring Reform with Two-Term Continuity	https://www.wikidata.org/wiki/Q137771924
Q138753227	0	Funerary Stele of Tiberius Claudius Threptus	https://www.wikidata.org/wiki/Q138753227
Q138788387	0	Bending Genres	https://www.wikidata.org/wiki/Q138788387
Q138788393	0	Same Faces Collective	https://www.wikidata.org/wiki/Q138788393
Q138827952	0	Merger of America Online and Time Warner	https://www.wikidata.org/wiki/Q138827952
Q138827954	0	Merger of Time Inc and Warner Communications	https://www.wikidata.org/wiki/Q138827954
Q138827961	0	Merger of Fiat Chrysler Automobiles and PSA Group	https://www.wikidata.org/wiki/Q138827961
Q138855776	0	economic substance doctrine	https://www.wikidata.org/wiki/Q138855776
Q138857472	0	Hawd Zone	https://www.wikidata.org/wiki/Q138857472
Q139556356	0	TEJIDOS: A Journal for the Stimulation of Chicano Creativity and Criticism	https://www.wikidata.org/wiki/Q139556356
Q139566985	0	Tribunal de première instance de Ntoum	https://www.wikidata.org/wiki/Q139566985
Q139603634	0	cycle-index indistinguishability	https://www.wikidata.org/wiki/Q139603634
Q139741526	0	𘾈	https://www.wikidata.org/wiki/Q139741526
Q139821004	0	NIA Interventions Testing Program	https://www.wikidata.org/wiki/Q139821004
Q139821014	0	Targeting Aging with Metformin	https://www.wikidata.org/wiki/Q139821014
Q139831862	0	National Geoparks of China	https://www.wikidata.org/wiki/Q139831862
Q139836003	0	Категорія:Українські комікси 2022	https://www.wikidata.org/wiki/Q139836003
Q139836005	0	Категорія:Українські комікси 2020	https://www.wikidata.org/wiki/Q139836005
Q139836018	0	Категорія:Українські комікси 2010	https://www.wikidata.org/wiki/Q139836018
Q139836026	0	Категорія:Українські комікси 2004	https://www.wikidata.org/wiki/Q139836026
Q139850801	0	Categoría:Viajes apostólicos de León XIV	https://www.wikidata.org/wiki/Q139850801
Q139858583	0	Sure Success Nursery School Ibesikpo L.G.A	https://www.wikidata.org/wiki/Q139858583
Q139860714	0	Entidad Pública Empresarial Sociedad Española para la Transformación Tecnológica	https://www.wikidata.org/wiki/Q139860714
Q139880569	0	murder of Jenny Ronaldson	https://www.wikidata.org/wiki/Q139880569
Q139882390	0	Lissoangui	https://www.wikidata.org/wiki/Q139882390
Q139882391	0	Yendabri	https://www.wikidata.org/wiki/Q139882391
Q139882392	0	Yembrima	https://www.wikidata.org/wiki/Q139882392
Q139882393	0	Baahamma	https://www.wikidata.org/wiki/Q139882393
Q139882394	0	Yenhamma	https://www.wikidata.org/wiki/Q139882394
Q139882395	0	Yencirima	https://www.wikidata.org/wiki/Q139882395
Q139882396	0	Yencabri	https://www.wikidata.org/wiki/Q139882396
Q139882397	0	Yempaabu	https://www.wikidata.org/wiki/Q139882397
Q139882398	0	Taja	https://www.wikidata.org/wiki/Q139882398
Q139882399	0	Yaabinparigu	https://www.wikidata.org/wiki/Q139882399
Q139882400	0	Yenkoari	https://www.wikidata.org/wiki/Q139882400
Q139882402	0	Yentugri	https://www.wikidata.org/wiki/Q139882402
Q139882403	0	Bancandi	https://www.wikidata.org/wiki/Q139882403
Q139882404	0	Simandari	https://www.wikidata.org/wiki/Q139882404
Q139882405	0	Q4102597	https://www.wikidata.org/wiki/Q139882405
Q139882407	0	Q4102597	https://www.wikidata.org/wiki/Q139882407
Q139882408	0	Yenmiama	https://www.wikidata.org/wiki/Q139882408
Q139882409	0	Yentangu	https://www.wikidata.org/wiki/Q139882409
Q139883875	0	priority intelligence requirement	https://www.wikidata.org/wiki/Q139883875
Q139889851	0	孙中山铜像 (上海体育大学)	https://www.wikidata.org/wiki/Q139889851
Q139889852	0	孙中山铜像 (上海体育大学)	https://www.wikidata.org/wiki/Q139889852
Q139891481	0	Comité '1900 Nederlandsche Vrouwen 1911'	https://www.wikidata.org/wiki/Q139891481
Q139894560	0	Namefi	https://www.wikidata.org/wiki/Q139894560
Q139900370	0	Arakanese reference templates	https://www.wikidata.org/wiki/Q139900370
Q139907101	0	第7施設大隊	https://www.wikidata.org/wiki/Q139907101
Q139912978	0	Essential Elements of Friendly Information	https://www.wikidata.org/wiki/Q139912978
Q139912979	0	commander’s critical information requirement	https://www.wikidata.org/wiki/Q139912979
Q139926255	0	Sambleson Int’l Nur/Pri School –Oruk Anam LGA	https://www.wikidata.org/wiki/Q139926255
Q139935660	0	Lequesne algofunctional index	https://www.wikidata.org/wiki/Q139935660
Q139942187	0	lycée complexe socrate	https://www.wikidata.org/wiki/Q139942187
Q139955412	0	Shaneil Buckley	https://www.wikidata.org/wiki/Q139955412
Q139955450	0	Maria fe Jesús Magallón Fernández	https://www.wikidata.org/wiki/Q139955450
Q139956290	0	Adam Candeub	https://www.wikidata.org/wiki/Q139956290
Q139959618	0	Accessibility Service Relationship	https://www.wikidata.org/wiki/Q139959618
Q139959879	0	public finance integrity	https://www.wikidata.org/wiki/Q139959879
Q139960810	0	Template:Allenatori vincitori UEFA Europa Conference League	https://www.wikidata.org/wiki/Q139960810
Q139962347	0	frankrikes framskutte atomavskrekning	https://www.wikidata.org/wiki/Q139962347
Q139969055	0	AAVrh74 viral vector	https://www.wikidata.org/wiki/Q139969055
Q139973551	0		https://www.wikidata.org/wiki/Q139973551
Q139990162	0	Hassan Jabareen	https://www.wikidata.org/wiki/Q139990162
Q139997153	0	Eriogonum microtheca var. microtheca	https://www.wikidata.org/wiki/Q139997153
Q140001532	0	Chaudhuri	https://www.wikidata.org/wiki/Q140001532
Q140003179	0	CEBI Nursery & Primary School	https://www.wikidata.org/wiki/Q140003179
Q140008031	0	Prashant Upreti	https://www.wikidata.org/wiki/Q140008031
Q140018958	0	Reginald Haworth Eleady-Cole	https://www.wikidata.org/wiki/Q140018958
Q140019616	0	Gustave Vanaise	https://www.wikidata.org/wiki/Q140019616
Q140033197	0	Tat'jana Ljubeckaja	https://www.wikidata.org/wiki/Q140033197
Q140033605	0	KQAS	https://www.wikidata.org/wiki/Q140033605
Q140045182	0	refuges train	https://www.wikidata.org/wiki/Q140045182
Q140047221	0	Kisumu Urban Drainage System	https://www.wikidata.org/wiki/Q140047221
Q140051736	0	World Gastroenterology Institute	https://www.wikidata.org/wiki/Q140051736
Q140069212	0	license Etalab	https://www.wikidata.org/wiki/Q140069212
Q140069860	0	Ministère des Finances, du Budget, de l’Economie, du Plan et de la Coopération	https://www.wikidata.org/wiki/Q140069860
Q140078290	0	Agrupación Folclórica Sendra	https://www.wikidata.org/wiki/Q140078290
Q140080325	0	Rukiye Gökçay	https://www.wikidata.org/wiki/Q140080325
Q140085156	0	نور المعارف في نظم وقوانين وأعراف اليمن في العهد المظفري الوارف (الجزء الثاني)	https://www.wikidata.org/wiki/Q140085156
Q140105380	0	വി. വെങ്കിടരാമ ശർമ്മ	https://www.wikidata.org/wiki/Q140105380
Q140129696	0	Intebe y'inteko n'umuco	https://www.wikidata.org/wiki/Q140129696
Q140135596	0	Bhojanakutuhalam	https://www.wikidata.org/wiki/Q140135596
Q140160620	0	iAsig	https://www.wikidata.org/wiki/Q140160620
Q140162029	0	Massimiliana Bona	https://www.wikidata.org/wiki/Q140162029
Q140170593	0	Alberto Bimboni	https://www.wikidata.org/wiki/Q140170593
Q140176769	0	AI Techno Center GmbH	https://www.wikidata.org/wiki/Q140176769
Q140180118	0	Lahore Resolution	https://www.wikidata.org/wiki/Q140180118
Q140180676	0	All-India Muslim League Lahore Session Proceedings	https://www.wikidata.org/wiki/Q140180676
Q140180867	0	Constitutional Proposal	https://www.wikidata.org/wiki/Q140180867
Q140180918	0	Political Correspondence	https://www.wikidata.org/wiki/Q140180918
Q140180945	0	Simla Conference Proceedings	https://www.wikidata.org/wiki/Q140180945
Q140180969	0	Muslim League Election Manifesto	https://www.wikidata.org/wiki/Q140180969
Q140180974	0	Constitutional Plan	https://www.wikidata.org/wiki/Q140180974
Q140180989	0	Political Resolution	https://www.wikidata.org/wiki/Q140180989
Q140180999	0	Partition Proposal	https://www.wikidata.org/wiki/Q140180999
Q140181016	0	Legislative Act	https://www.wikidata.org/wiki/Q140181016
Q140181051	0	Political Speech	https://www.wikidata.org/wiki/Q140181051
Q140181172	0	தொலைநோக்கியின் வரலாறு	https://www.wikidata.org/wiki/Q140181172
Q140184225	0	MAAC	https://www.wikidata.org/wiki/Q140184225
Q140184997	0	Baani Bhagtan Steek	https://www.wikidata.org/wiki/Q140184997
Q140188469	0	Address on Muslim Nationhood	https://www.wikidata.org/wiki/Q140188469
Q140188497	0	Radio Broadcast	https://www.wikidata.org/wiki/Q140188497
Q140188504	0	Political Correspondence	https://www.wikidata.org/wiki/Q140188504
Q140195979	0	Pehan Jayasakera	https://www.wikidata.org/wiki/Q140195979
Q140198275	0	Khooni Saal Dian Khooni Holian	https://www.wikidata.org/wiki/Q140198275
Q140198292	0	Punjab Dian Varan	https://www.wikidata.org/wiki/Q140198292
Q140198304	0	Maharaja Ranjit Singh	https://www.wikidata.org/wiki/Q140198304
Q140198670	0	Baba Ala Singh	https://www.wikidata.org/wiki/Q140198670
Q140218428	0	Grzegorz Chmielecki	https://www.wikidata.org/wiki/Q140218428
Q140224314	0	قورية فاطمة	https://www.wikidata.org/wiki/Q140224314
Q140229378	0	rue Prosper-Mérimée	https://www.wikidata.org/wiki/Q140229378
Q140230104	0	Lebenszeit – The Hardest Currency in the World	https://www.wikidata.org/wiki/Q140230104
Q140231658	0	İnci Makine Endüstri Sanay	https://www.wikidata.org/wiki/Q140231658
Q140231727	0	İnci Makine Endüstri Sanayi Ve Ticaret A.Ş.	https://www.wikidata.org/wiki/Q140231727
Q140233378	0	VpsyB e.V.	https://www.wikidata.org/wiki/Q140233378
Q140248441	0	The 'Digital Turn' in Partition Studies: Reading the 1947 Partition Archive via the Lens of Archive Fever	https://www.wikidata.org/wiki/Q140248441
Q140251172	0	జానకీ విముక్తి	https://www.wikidata.org/wiki/Q140251172
Q140254465	0	rfis gateau	https://www.wikidata.org/wiki/Q140254465
Q140256275	0	baiduri	https://www.wikidata.org/wiki/Q140256275
Q140285665	0	Aathichudi Urai	https://www.wikidata.org/wiki/Q140285665
Q140285742	0	Autorska sperky	https://www.wikidata.org/wiki/Q140285742
Q140286008	0	honorary patronage	https://www.wikidata.org/wiki/Q140286008
Q140289449	0	चिकित्साकलिका	https://www.wikidata.org/wiki/Q140289449
Q140291166	0	Bistorta amplexicaulis var. amplexicaulis	https://www.wikidata.org/wiki/Q140291166
Q140291242	0	Bistorta amplexicaulis var. speciosa	https://www.wikidata.org/wiki/Q140291242
Q140298304	0	The Sound of Evil Band	https://www.wikidata.org/wiki/Q140298304
Q140298705	0	Ki Parom Bad Ki Khanatang Ki Jaintia	https://www.wikidata.org/wiki/Q140298705
Q140301070	0	Olowu Street, Badagry	https://www.wikidata.org/wiki/Q140301070
Q140303172	0	Orvadi	https://www.wikidata.org/wiki/Q140303172
Q140308809	0	अर्ध कथानक	https://www.wikidata.org/wiki/Q140308809
Q140309130	0	Gadigeyya Hchhayya Honnapuramata	https://www.wikidata.org/wiki/Q140309130
Q140309790	0	గళ్ళచీర	https://www.wikidata.org/wiki/Q140309790
Q140310940	0	Klevjer	https://www.wikidata.org/wiki/Q140310940
Q140315319	0	Sam Po Toa Lang	https://www.wikidata.org/wiki/Q140315319
Q140316107	0	Posukoh Road,Badagry	https://www.wikidata.org/wiki/Q140316107
Q140318253	0	Penganten jang djinaka no 3	https://www.wikidata.org/wiki/Q140318253
Q140323623	0	Alhousseine Makanéra	https://www.wikidata.org/wiki/Q140323623
Q140323864	0	Fluid feeding system and molding system	https://www.wikidata.org/wiki/Q140323864
Q140328789	0	فتح انستغرام	https://www.wikidata.org/wiki/Q140328789
Q140328894	0	Älvsborgs kapitulation 1563	https://www.wikidata.org/wiki/Q140328894
Q140328986	0	다니엘 김	https://www.wikidata.org/wiki/Q140328986
Q140329346	0	私人护理器材	https://www.wikidata.org/wiki/Q140329346
Q140329510	0	Delhi International Public School Franchise Start own School	https://www.wikidata.org/wiki/Q140329510
Q140329758	0	Nytorgsstråket	https://www.wikidata.org/wiki/Q140329758
Q140329825	0	Pierre Bézier	https://www.wikidata.org/wiki/Q140329825
Q140332080	0	prochem.sk	https://www.wikidata.org/wiki/Q140332080
Q140334729	0	Peraturan Menteri Perhubungan  Nomor 51 Tahun 2023	https://www.wikidata.org/wiki/Q140334729
Q140341876	0	kochajsie.pl	https://www.wikidata.org/wiki/Q140341876
Q140342864	0	Bidandouo	https://www.wikidata.org/wiki/Q140342864
Q140345094	0	Császár Aba	https://www.wikidata.org/wiki/Q140345094
Q140348202	0	Aunty Lilikoi	https://www.wikidata.org/wiki/Q140348202
Q140350213	0	Wande Street, Ajara Badagry	https://www.wikidata.org/wiki/Q140350213
Q140350757	0	"Ben-Hur Real Figueiró"	https://www.wikidata.org/wiki/Q140350757
Q140351062	0	narrative exposure trigger	https://www.wikidata.org/wiki/Q140351062
Q140352452	0	Shahriyar Pourzare	https://www.wikidata.org/wiki/Q140352452
Q140352460	0	איזיסוט	https://www.wikidata.org/wiki/Q140352460
Q140352818	0	Aanchal Palace Hotel	https://www.wikidata.org/wiki/Q140352818
Q140353259	0	ویدیو وفیلم سکسی	https://www.wikidata.org/wiki/Q140353259
Q140353414	0	Villa India	https://www.wikidata.org/wiki/Q140353414
Q140354551	0	chemin des Besnières	https://www.wikidata.org/wiki/Q140354551
Q140355113	0	Wspomnienia na cmentarzu	https://www.wikidata.org/wiki/Q140355113
Q140355189	0	QR cod na cmentarzu	https://www.wikidata.org/wiki/Q140355189
Q140356508	0	Yonatan Shalev	https://www.wikidata.org/wiki/Q140356508
Q140356808	0	Xi-TWF	https://www.wikidata.org/wiki/Q140356808
Q140356833	0	Xi-TWF , TWF, ESF	https://www.wikidata.org/wiki/Q140356833
Q140356855	0	أوضاع الجماع	https://www.wikidata.org/wiki/Q140356855
Q140356954	0	Oma	https://www.wikidata.org/wiki/Q140356954
Q140357615	0	Evran	https://www.wikidata.org/wiki/Q140357615
Q140357963	0	Universidad Iberoamericana Ciudad de México	https://www.wikidata.org/wiki/Q140357963
Q140358191	0	Ramesh Bapodara	https://www.wikidata.org/wiki/Q140358191
Q140358248	0	The Nouseux: Formal and Empirical Foundations of a Concept of Collective Orientation	https://www.wikidata.org/wiki/Q140358248
Q140358254	0	New Archaeological and Genological Society	https://www.wikidata.org/wiki/Q140358254
Q140358554	0	Jasmeka	https://www.wikidata.org/wiki/Q140358554
Q140361520	0	PeaceNest NGO	https://www.wikidata.org/wiki/Q140361520
Q140361566	0	Коротюк Федір Трихонович	https://www.wikidata.org/wiki/Q140361566
Q140361569	0	Антонела Роккуццо	https://www.wikidata.org/wiki/Q140361569
Q140361639	0	Маргарит Йоанна Златоуста (1595)	https://www.wikidata.org/wiki/Q140361639
Q140361765	0	Holz House	https://www.wikidata.org/wiki/Q140361765
Q140365457	0	الوضعيات التبشيرية	https://www.wikidata.org/wiki/Q140365457
Q140366811	0	ပရေၚ်ဍုၚ်ကွာန် ကဵု ဘဝမၞိဟ် ဗီုဆေၚ်စပ်မံၚ်	https://www.wikidata.org/wiki/Q140366811
Q140367095	0	Gesundheit	https://www.wikidata.org/wiki/Q140367095
Q140367117	0	Cooper Ingle	https://www.wikidata.org/wiki/Q140367117
Q140367271	0	фитнес-клуб Волат	https://www.wikidata.org/wiki/Q140367271
Q140367361	0	A. Khan, s. Huang, continuum theory of plasticity	https://www.wikidata.org/wiki/Q140367361
Q140367519	0	Owabi River	https://www.wikidata.org/wiki/Q140367519
Q140368652	0	Miqdash Bethel	https://www.wikidata.org/wiki/Q140368652
Q140372884	0	Вячеслав Иванович Подварчан	https://www.wikidata.org/wiki/Q140372884
Q140374186	0		https://www.wikidata.org/wiki/Q140374186
Q140374356	0	Bowl with Revolving Scrolls	https://www.wikidata.org/wiki/Q140374356
Q140374401	0	Simon Madol Akol	https://www.wikidata.org/wiki/Q140374401
Q140374417	0	Verum Messenger	https://www.wikidata.org/wiki/Q140374417
Q140374765	0	Radio 3	https://www.wikidata.org/wiki/Q140374765
Q140375805	0	Ange N'Guessan	https://www.wikidata.org/wiki/Q140375805
Q140376636	0	Nguyen Phi Van	https://www.wikidata.org/wiki/Q140376636
Q140376790	0	Sahir Malik	https://www.wikidata.org/wiki/Q140376790
Q140377101	0	Fresh-Craft Apparel Sourcing Private Limited	https://www.wikidata.org/wiki/Q140377101
Q140378571	0	IUCN Conservation Status of speceies	https://www.wikidata.org/wiki/Q140378571
Q140379348	0	Ceny potravin v rumunsku	https://www.wikidata.org/wiki/Q140379348
Q140379950	0	Bin Clone Bank Notes hastemplate:"Bank notes "	https://www.wikidata.org/wiki/Q140379950
Q140380011	0	Márcio Luiz da Silva Cunha	https://www.wikidata.org/wiki/Q140380011
Q140380475	0	KITA DO ZAPAEW	https://www.wikidata.org/wiki/Q140380475
Q140381066	0		https://www.wikidata.org/wiki/Q140381066
Q140381072	0		https://www.wikidata.org/wiki/Q140381072
Q140381145	0		https://www.wikidata.org/wiki/Q140381145
Q140381162	0	Bretonne en noir	https://www.wikidata.org/wiki/Q140381162
Q140382169	0	Шаблон:Xylosalsola	https://www.wikidata.org/wiki/Q140382169
Q140383355	0	Artsakh Jazz Orchestra	https://www.wikidata.org/wiki/Q140383355
Q140383665	0	Googol	https://www.wikidata.org/wiki/Q140383665
Q140384067	0	Certified Government Finance Officer	https://www.wikidata.org/wiki/Q140384067
Q140384357	0	Post-Quantum UX: Designing Interface Security for the Next Era of Hacking	https://www.wikidata.org/wiki/Q140384357
Q140385286	0	DiscordPlace	https://www.wikidata.org/wiki/Q140385286
Q140385641	0	Archiv der christkatholischen Kirchgemeinde Lausanne	https://www.wikidata.org/wiki/Q140385641
Q140385726	0	International Institute of Tropical Agriculture, mason unit	https://www.wikidata.org/wiki/Q140385726
Q140385764	0	Lorenzo Cantini	https://www.wikidata.org/wiki/Q140385764
Q140386431	0	The Closer Gallery	https://www.wikidata.org/wiki/Q140386431
Q140386606	0	Виктор Безденежных	https://www.wikidata.org/wiki/Q140386606
Q140387777	0	Armando Cisternas Silva	https://www.wikidata.org/wiki/Q140387777
Q140388033	0	Melonn	https://www.wikidata.org/wiki/Q140388033
Q140388054	0	itsmydata GmbH	https://www.wikidata.org/wiki/Q140388054
Q140389124	0	Portföy, samiaktas	https://www.wikidata.org/wiki/Q140389124
Q140390097	0	Constitutional Design	https://www.wikidata.org/wiki/Q140390097
Q140390682	0	Κούνδουρος_Ξάνθης	https://www.wikidata.org/wiki/Q140390682
Q140390978	0	یو پی اس	https://www.wikidata.org/wiki/Q140390978
Q140391295	0	嘉峪关在线	https://www.wikidata.org/wiki/Q140391295
Q140391531	0	Persicaria posumbu subsp. posumbu	https://www.wikidata.org/wiki/Q140391531
Q140391929	0	Uva de mesa embolsada Vinalopó	https://www.wikidata.org/wiki/Q140391929
Q140395012	0	جميع الوضعيات الجنسيه	https://www.wikidata.org/wiki/Q140395012
Q140398413	0	La Complainte de Mandrin	https://www.wikidata.org/wiki/Q140398413
Q140401160	0	MadisonDia Ideal Sparkle Index	https://www.wikidata.org/wiki/Q140401160
Q140401533	0	Europäische Stickereien vom Mittelalter bis zum Jugendstil: Aus der Textilsammlung des Berliner Kunstgewerbemuseums	https://www.wikidata.org/wiki/Q140401533
Q140401893	0	Persicaria runcinata var. runcinata	https://www.wikidata.org/wiki/Q140401893
Q140407700	0	Sistema bibliotecario biblioGO!	https://www.wikidata.org/wiki/Q140407700
Q140408611	0	Márcio José Machado de Oliveira	https://www.wikidata.org/wiki/Q140408611
Q140409268	0	Category:Herald of Free Enterprise (ship, 1980)	https://www.wikidata.org/wiki/Q140409268
Q140411775	0	Birders of St. James	https://www.wikidata.org/wiki/Q140411775
Q140412956	0	Stowell Kessler	https://www.wikidata.org/wiki/Q140412956
Q140421233	0	1978 South Dakota Coyotes football team player roster	https://www.wikidata.org/wiki/Q140421233
Q140422340	0	Digital Memory Museum of Ouled Naïl Heritage	https://www.wikidata.org/wiki/Q140422340
Q140423220	0	විශ්‍රාම දෙපාර්තමේන්තුව	https://www.wikidata.org/wiki/Q140423220
Q140429856	0	Фюзешабонь	https://www.wikidata.org/wiki/Q140429856
Q140430861	0	Appeal Against the Russification and Colonization of Lithuania (1904)	https://www.wikidata.org/wiki/Q140430861
Q140433149	0	پورنو فیلم های سکس بامهارم	https://www.wikidata.org/wiki/Q140433149
Q140440385	0	Fédération archéologique et historique du Gard	https://www.wikidata.org/wiki/Q140440385
Q140443150	0	Mundhada	https://www.wikidata.org/wiki/Q140443150
Q140447182	0	Atraphaxis spinosa var. spinosa	https://www.wikidata.org/wiki/Q140447182
